"File","Para","Hits","Snippet"
"canon/03_characters/miyako.md","55","glossary_like","1. **槍械保養** — 每晚清潔槍械，儀式化地為「最後的慈悲」做準備 2. **無體溫 / 無心跳** — Alpha 線「已死事實」的生理滲漏；[魔法屍骸](../02_glossary.md#term-magical-corpse)的隱喻 3. **[光環](../02_..."
"canon/03_characters/miyako.md","66","glossary_like","| 階段 | 武裝 | 觸發原因 | |------|------|---------| | 早期（凜存活時） | 琉璃緞帶（可硬化為刀刃）+ 能量冰刀 | Unit 01 標準配置 | | 後期（凜犧牲後） | 雙持 HK MP7A1 衝鋒槍 | [光環](../02_glos..."
"canon/03_characters/miyako.md","74","timeline_like","| 對象 | 關係 | 核心動態 | |------|------|---------| | [晴香](haruka.md) | 親妹妹（互不知情） | 靈魂深處唯一的錨點；最終的守護對象 | | [凜](rin.md) | 軍方戰友 | 最深的羈絆；犧牲後成為終身 PTSD 源..."
"canon/03_characters/miyako.md","76","timeline_like","## <a id=""section-event-anchors""></a>關鍵事件錨點（Timeline 對齊）"
"canon/03_characters/miyako.md","77","timeline_like","- [凜的犧牲](../04_timeline_canon.md#event-rin-sacrifice)：核心創傷來源，形成光環 PTSD。 - [朔與美夜子的既視感追認](../04_timeline_canon.md#event-saku-miyako-dejavu)：由兵..."
"canon/03_characters/miyako.md","82","glossary_like,timeline_like","- [Character Index](../03_character_index.md) - [Story Outline](../05_story_outline_canon.md) — 四幕結構完整劇情 - [Timeline: 凜犧牲事件](../04_timeline_..."
"canon/03_characters/rin.md","6","glossary_like","- 本文件只負責該角色的人設真相、心理弧、關係與不可改設定。 - 術語/規則/事件只連到 Canon，不在此重寫完整定義。"
"canon/03_characters/rin.md","8","glossary_like,timeline_like","| 欄位 | 內容 | |------|------| | **全名** | 綾瀨凜（あやせ りん） | | **身份** | 軍方魔法少女兵器 4 號、[美夜子](miyako.md)戰友、[黑奏](antagonist.md)重組的軀殼 | | **死亡** | 帝國歷 10..."
"canon/03_characters/rin.md","16","glossary_like","為掩護[美夜子](miyako.md)撤退，凜主動引開 L3 [光環](../02_glossary.md#term-halo)。光環強行扭轉她的頭顱 180 度——「喀嚓」一聲，脊椎斷裂。這個聲音成為美夜子終身的 PTSD 觸發點。凜在死亡瞬間的眼神不是恐懼，而是「終於完成任務..."
"canon/03_characters/rin.md","17","timeline_like","**See also**: [Timeline — 凜的犧牲](../04_timeline_canon.md#event-rin-sacrifice)"
"canon/03_characters/rin.md","19","timeline_like","帝國歷 109 年，[黑奏](antagonist.md)用殘存靈魂碎片加上情緒病毒技術，將凜具現化為情緒管理局公務員。記憶被改寫——她不記得美夜子、不記得犧牲、不記得自己曾經是兵器。唯一的物理證據是脖子上一圈淡淡紅線——頭顱被「縫回去」的痕跡。"
"canon/03_characters/rin.md","26","glossary_like","| 維度 | 內容 | |------|------| | **Want** | 透過痛覺證明存在；被[美夜子](miyako.md)記得 | | **Need** | 接受自己已改變但依然是凜；承認渴望被愛 | | **Lie** | 「只有痛覺能證明存在」「我是美夜子的污點」..."
"canon/03_characters/rin.md","31","glossary_like","**主題關聯**：子主題 A「力量的代價」——理性凍結是凜對力量失控的極端回應。子主題 C「身份的本質」——即使被重組、記憶被改寫，凜的核心[態度](../02_glossary.md#term-attitude-vs-fate)（拒絕被定義）始終未變。"
"canon/03_characters/rin.md","41","glossary_like","凜的最終選擇成為全作品[態度 vs. 命運](../02_glossary.md#term-attitude-vs-fate)主題的極端詮釋——拒絕治癒本身就是態度的自由。她不需要被拯救、不需要被修復。美夜子最終接受：愛凜，就要接受凜的選擇。"
"canon/03_characters/rin.md","60","timeline_like","## <a id=""section-event-anchors""></a>關鍵事件錨點（Timeline 對齊）"
"canon/03_characters/rin.md","61","timeline_like","- [凜的犧牲](../04_timeline_canon.md#event-rin-sacrifice)：美夜子創傷核心。 - [凜的重組](../04_timeline_canon.md#event-rin-reconstruction)：記憶與身份被制度重寫。 - [凜的最..."
"canon/03_characters/rin.md","66","glossary_like,timeline_like","- [美夜子 Canon Sheet](miyako.md) — 最深羈絆的戰友 - [晴香 Canon Sheet](haruka.md) — 凜的犧牲觸發晴香認知崩壞 - [Character Index](../03_character_index.md) — 角色總覽與關..."
"canon/03_characters/saku.md","6","glossary_like","- 本文件只負責該角色的人設真相、心理弧、關係與不可改設定。 - 術語/規則/事件只連到 Canon，不在此重寫完整定義。"
"canon/03_characters/saku.md","8","glossary_like,timeline_like","| 欄位 | 內容 | |------|------| | **全名** | 白銀朔（しろがね さく） | | **年齡** | 20 代中期（帝國歷 113 年時） | | **身份** | [夜區](../02_glossary.md#term-night-district)..."
"canon/03_characters/saku.md","12","glossary_like","朔是[夜區](../02_glossary.md#term-night-district)最年輕的[靈樹](../02_glossary.md#term-spirit-tree)守護者，與[美夜子](miyako.md)在夜區長大，青梅竹馬，感情深厚。在 [Alpha 線](....."
"canon/03_characters/saku.md","15","timeline_like","**See also**: [朔的發現](../04_timeline_canon.md#event-saku-discovery) | [美夜子復活](../04_timeline_canon.md#event-miyako-revival)"
"canon/03_characters/saku.md","19","glossary_like","為了接近 Unit 01 的真相，朔加入情緒管理局成為雙面特工。白天是冷酷的外勤特工，執行清剿[魔法屍骸](../02_glossary.md#term-magical-corpse)的任務；夜晚是孤獨的屍骸獵人，在夜區巡邏的同時暗中尋找美夜子的痕跡。這種分裂的雙面生活將他的精神..."
"canon/03_characters/saku.md","21","glossary_like","轉捩點發生在一次夜間巡邏中：朔目睹一具成年[魔法屍骸](../02_glossary.md#term-magical-corpse)用殘破的身體保護年幼屍骸免受攻擊。那一刻，他從屍骸的行為中看到了[殘響](../02_glossary.md#term-echo)——即使是失去人性..."
"canon/03_characters/saku.md","22","glossary_like","**See also**: [屍骸的遺願](../02_glossary.md#term-corpse-last-wishes) | [微弱的感謝](../02_glossary.md#term-faint-gratitude)"
"canon/03_characters/saku.md","25","glossary_like","**Want（顯性欲望）**： - 確認 Unit 01 是否保留美夜子的意識 - 成為[魔法屍骸](../02_glossary.md#term-magical-corpse)的解放者，而非殺戮者 - 找到「救回」美夜子的方法"
"canon/03_characters/saku.md","26","glossary_like","**Need（隱性需求）**： - 接受失去——美夜子已經不是記憶中的那個人 - 允許美夜子選擇自己的路，而非替她決定命運 - 學會放手不等於遺忘，[態度](../02_glossary.md#term-attitude-vs-fate)比結果更重要"
"canon/03_characters/saku.md","28","glossary_like","**Truth（最終真相）**： - 真相可能比不知道更痛苦；但面對真相是唯一的前進方式 - 即使跌到最差形態，個體仍可能保留最少限度的選擇痕跡（口徑見 [殘響](../02_glossary.md#term-echo)） - 解放不是毀滅，而是歸還選擇權"
"canon/03_characters/saku.md","32","glossary_like","**象徵**： - **雙面身份（白天特工 / 夜晚獵人）** — 日間的「完美秩序」與夜間的「混沌真實」撕裂朔的存在。制服的絕對對稱 vs. 夜服的極度不對稱，是內心分裂的外在具現 - **扳機（靈魂的拷問）** — 每次扣扳機前的猶豫，是「清除」與「解放」之間的道德掙扎。扳機..."
"canon/03_characters/saku.md","36","glossary_like","朔以情緒管理局外勤特工身份行動，白天執行任務，夜晚在[夜區](../02_glossary.md#term-night-district)巡邏。暗中收集 Unit 01 相關情報，尋找美夜子的痕跡。此時的他是冷酷的復仇者——為了接近真相可以不擇手段。"
"canon/03_characters/saku.md","38","glossary_like","發現 Unit 01 的真相：美夜子的靈魂確實存在於其中，但已被嚴重扭曲。目睹「保護的殘響」事件後，朔的態度從復仇轉向守護。開始質疑情緒管理局的[魔法屍骸](../02_glossary.md#term-magical-corpse)清剿政策——屍骸不是需要消滅的威脅，而是需要被..."
"canon/03_characters/saku.md","42","glossary_like","與美夜子重逢。接受她已經改變的事實——她不再是記憶中那個青梅竹馬的少女，而是經歷過死亡、冰封、兵器化與[避難所詛咒](../02_glossary.md#term-sanctuary-curse)的全新存在。朔學會的不是「找回失去的人」，而是「接受眼前的人」。"
"canon/03_characters/saku.md","43","timeline_like","**See also**: [美夜子覺醒](../04_timeline_canon.md#event-miyako-awakening)"
"canon/03_characters/saku.md","53","glossary_like","- 藏族 / 少數民族風格獵裝，綠松石藍色調，極度不對稱 - 單肩披風、腰間編織繩結、骨制護身符——[夜區](../02_glossary.md#term-night-district)傳統與[靈樹](../02_glossary.md#term-spirit-tree)信仰的具..."
"canon/03_characters/saku.md","60","glossary_like","| 對象 | 關係 | 核心動態 | |------|------|---------| | [美夜子](miyako.md) | 青梅竹馬戀人（[Alpha 線](../02_glossary.md#term-alpha-line)） | 從失去→尋找→重逢→接受改變。「星月相..."
"canon/03_characters/saku.md","62","timeline_like","## <a id=""section-event-anchors""></a>關鍵事件錨點（Timeline 對齊）"
"canon/03_characters/saku.md","63","timeline_like","- [朔的發現](../04_timeline_canon.md#event-saku-discovery)：確認 Unit 01 與美夜子身份連結。 - [朔與美夜子的既視感追認](../04_timeline_canon.md#event-saku-miyako-dejavu..."
"canon/03_characters/saku.md","68","glossary_like,timeline_like","- [Character Index](../03_character_index.md) - [Story Outline](../05_story_outline_canon.md) — 四幕結構完整劇情 - [Timeline: 朔的發現](../04_timeline_c..."
"canon/03_characters/yu.md","6","glossary_like","- 本文件只負責該角色的人設真相、心理弧、關係與不可改設定。 - 術語/規則/事件只連到 Canon，不在此重寫完整定義。"
"canon/03_characters/yu.md","8","glossary_like","| 欄位 | 內容 | |------|------| | **名稱** | 夕（ゆう）| | **身份** | 雨宮晴香的潛意識人格、陰影自我（Shadow Self） | | **角色定位** | [情緒增幅器](../02_glossary.md#term-emotiona..."
"canon/03_characters/yu.md","13","timeline_like","**See also**: [Alpha Divergence 事件](../04_timeline_canon.md#event-alpha-divergence) | [夕的誕生](../04_timeline_canon.md#event-yu-birth)"
"canon/03_characters/yu.md","15","glossary_like,timeline_like","夕是晴香最不體面的那部分：妒恨、恐懼、破壞衝動、求生本能。   她不是「外來敵人」，而是主角拒絕自我認領後形成的對抗面。規則與事件機制見 [Glossary：情緒增幅器](../02_glossary.md#term-emotional-amplifier) 與 [Timelin..."
"canon/03_characters/yu.md","17","timeline_like","在主線前段，夕以「無肉身意識」存在於鏡面、夢境與內心噪訊中（見 [夕的初次顯現](../04_timeline_canon.md#event-yu-disembodied-consciousness)）。   她在敘事上的核心用途不是直接推動戰鬥，而是擔任「真相評論者」：用片段化..."
"canon/03_characters/yu.md","19","glossary_like","夕的存在對[黑奏](antagonist.md)而言是意外的收穫。夕在[集體潛意識](../02_glossary.md#term-collective-unconscious)中不斷產生的痛苦與憤怒，被黑奏透過[情緒諧振](../02_glossary.md#term-emot..."
"canon/03_characters/yu.md","22","timeline_like","夕發動[背叛事件](../04_timeline_canon.md#event-yu-betrayal)的原意是強迫晴香直視真相，但結果引發了她未預期的次級災難：晴香形象被經理人轉售，成為「晴香版情緒毒品」的商業包裝。   這讓夕第一次正面面對自己的策略失算：她想摧毀的是「虛假偶..."
"canon/03_characters/yu.md","25","glossary_like","**Want（顯性欲望）**： - 強迫[晴香](haruka.md)直面 [Alpha 線](../02_glossary.md#term-alpha-line)真相 - 打破偶像偽裝，揭露「完美魔法少女」背後的虛偽 - 奪取身體控制權，證明自己的存在"
"canon/03_characters/yu.md","28","glossary_like","**Truth（最終真相）**： - 我是晴香的一部分；整合陰影才能成為完整的人 - 無法[改變命運](../02_glossary.md#term-attitude-vs-fate)，只能改變面對命運的態度 - 痛苦不是敵人——拒絕面對痛苦才是"
"canon/03_characters/yu.md","33","glossary_like","**See also**: [鏡像法則](../02_glossary.md#term-mirror-law) | [反向映照](../02_glossary.md#term-inverse-reflection)"
"canon/03_characters/yu.md","38","timeline_like","**See also**: [夕的初次顯現](../04_timeline_canon.md#event-yu-first-appearance)"
"canon/03_characters/yu.md","40","glossary_like","夕的存在感急劇提升。在關鍵戰鬥中短暫奪取晴香的身體控制權，展現被壓抑的戰鬥本能與[情緒增幅器](../02_glossary.md#term-emotional-amplifier)的全部威力。最終擅自接管身體拍攝虐殺屍骸錄像並洩漏，導致晴香遭受社會性死亡。"
"canon/03_characters/yu.md","41","timeline_like","**See also**: [夕的背叛](../04_timeline_canon.md#event-yu-betrayal) | [晴香與夕決裂](../04_timeline_canon.md#event-haruka-yu-split)"
"canon/03_characters/yu.md","43","glossary_like","[美夜子](miyako.md)引導晴香在[集體潛意識](../02_glossary.md#term-collective-unconscious)中面對夕，促成部分整合。晴香獲得[陰影視覺](../02_glossary.md#term-shadow-sight)能力，夕仍保..."
"canon/03_characters/yu.md","44","timeline_like","**See also**: [晴香與夕和解](../04_timeline_canon.md#event-haruka-yu-integration)"
"canon/03_characters/yu.md","46","glossary_like","晴香精神崩潰時，夕完全接管身體並試圖發動[現實覆寫](../02_glossary.md#term-reality-override)。在 Alpha 線中度過數日後，夕自身也發現創傷無法被修正——「過去無法被修正，只能被接納」。最終與晴香完成真正的整合，成為完整人格的一部分。"
"canon/03_characters/yu.md","47","timeline_like","**See also**: [夕的完全接管](../04_timeline_canon.md#event-yu-takeover) | [自我整合](../04_timeline_canon.md#event-self-integration)"
"canon/03_characters/yu.md","50","glossary_like","1. **鏡中對話** — 在鏡面、水面、任何反射表面中與晴香對抗。夕的面孔取代晴香的倒影，以冰冷語調丟出 Alpha 線線索 2. **夢境侵入** — 在晴香的噩夢中強迫她觀看 Alpha 線記憶碎片：母親被殺的場景、姊姊的慘叫、5 歲的自己崩潰的畫面 3. **情緒放大**..."
"canon/03_characters/yu.md","53","glossary_like","夕沒有獨立的視覺設計文件。她在鏡中或[集體潛意識](../02_glossary.md#term-collective-unconscious)中呈現為晴香的黑暗版本——相同的面孔但眼神冰冷、髮色暗沉（粉色→深灰紫）、服裝色調反轉（白色→黑色）。瞳孔中沒有高光，如同「沒有靈魂的玻..."
"canon/03_characters/yu.md","56","glossary_like","| 對象 | 關係 | 核心動態 | |------|------|---------| | [晴香](haruka.md) | 本體、創造者、最終整合對象 | 被切割的陰影面；從對抗到共存到整合 | | [黑奏](antagonist.md) | 無意識能量供應者（被利用） |..."
"canon/03_characters/yu.md","58","timeline_like","## <a id=""section-event-anchors""></a>關鍵事件錨點（Timeline 對齊）"
"canon/03_characters/yu.md","59","timeline_like","- [夕的誕生](../04_timeline_canon.md#event-yu-birth)：晴香陰影人格具現化。 - [夕的初次顯現（無肉身意識）](../04_timeline_canon.md#event-yu-disembodied-consciousness)：評論..."
"canon/03_characters/yu.md","64","glossary_like,timeline_like","- [Character Index](../03_character_index.md) - [Story Outline](../05_story_outline_canon.md) — 四幕結構完整劇情 - [Timeline: 夕的誕生](../04_timeline_c..."
"canon/04_timeline_canon.md","6","glossary_like","- 本文件只負責其對應 Canon 範圍，不重寫其他文件的完整內容。 - 術語完整定義只放在 [Glossary](02_glossary.md)。 - 世界規則完整定義只放在 [World Rules](01_world_rules_and_costs.md)。 - 事件時間與..."
"canon/04_timeline_canon.md","10","glossary_like","- **遠古時期**：夜區存在，居民信奉[靈樹](02_glossary.md#term-sacred-tree) - **帝國歷元年**：[帝國](02_glossary.md#term-empire)崛起"
"canon/04_timeline_canon.md","12","glossary_like","| 年份 | 事件 | 影響 | |------|------|------| | **73** | <a id=""event-aya-birth""></a>澄川彩誕生於夜區，成為戰爭孤兒 | [黑奏](03_characters/antagonist.md)的宿主誕生 | | ..."
"canon/04_timeline_canon.md","15","glossary_like","> **世界分裂為 [Alpha](02_glossary.md#term-alpha-line)/[Beta](02_glossary.md#term-beta-line) 兩條時間線的關鍵時刻。** > 關於 102 年的裁決，見 [Decision Log CF-002](..."
"canon/04_timeline_canon.md","17","glossary_like","- 5 歲的[晴香](03_characters/haruka.md)（97+5=102）與 26 歲的[美夜子](03_characters/miyako.md)（76+26=102）為感情深厚的親姊妹 - <a id=""event-sisters-execution""></a..."
"canon/04_timeline_canon.md","19","glossary_like","- 花子死因改為難產；美夜子在帝國歷 92 年「意外身亡」（冰封） - <a id=""event-yu-birth""></a>**[夕](03_characters/yu.md)的誕生**：晴香的 Alpha 線記憶被剝離，具現化為潛意識人格 - [靈魂滲漏](02_glossa..."
"canon/04_timeline_canon.md","23","glossary_like","| 年份 | 事件 | 影響 | |------|------|------| | **103** | <a id=""event-singer-origin""></a>**歌手身份起源**：[秋穗](03_characters/akiho.md)決定讓晴香成為歌手以合法釋放情緒能..."
"canon/04_timeline_canon.md","30","glossary_like","- <a id=""event-misao-joins""></a>**[操](03_characters/ayakomoji_sou.md)的加入**：操為了還人情勉強答應「暫時指導妳們這些庶民」 - <a id=""event-akane-joins""></a>**[朱音](03_..."
"canon/04_timeline_canon.md","34","glossary_like","- <a id=""event-ko-hikaru-daily""></a>**小光與朱音的日常**：小光成為朱音內心最後的溫暖錨點 - <a id=""event-night-district-attack""></a>**夜區大規模屍骸襲擊**：朱音帶領團隊清理夜區 - <a id=..."
"canon/04_timeline_canon.md","36","glossary_like","- <a id=""event-misao-mediation""></a><a id=""event-misao-mediation-failure""></a>**操的調停嘗試（調停失敗）**：操首次放棄「完美指揮官」語氣，直接向朱音表露「我知妳痛，我都痛；但我唔會放棄妳」。朱音拒絕..."
"canon/04_timeline_canon.md","38","glossary_like","- <a id=""event-corpse-queen-raid""></a>**屍骸女王討伐**：晴香團隊進入屍骸樂園 - <a id=""event-trinity-debate""></a>**[三位一體](02_glossary.md#term-trinity-spectrum..."
"canon/04_timeline_canon.md","40","glossary_like","- <a id=""event-yu-betrayal""></a>**[夕](03_characters/yu.md)的背叛與社會性死亡**：夕擅自接管身體，拍攝虐殺屍骸錄像並洩漏，晴香遭受網路暴力 - <a id=""event-social-exile""></a>**晴香的社會排..."
"canon/04_timeline_canon.md","47","glossary_like","- <a id=""event-haruka-yu-integration""></a>**晴香與夕和解：部分融合**：美夜子引導晴香面對夕，促成整合，獲得[陰影視覺](02_glossary.md#term-shadow-sight)能力。夕仍保留獨立意識，兩者共存"
"canon/04_timeline_canon.md","49","glossary_like","- <a id=""event-rin-truth-revealed""></a>**觀眾知道凜已死並被重組**：美夜子向晴香坦白凜的過去，觀眾首次明確得知凜在 108 年已死亡並被重組 - <a id=""event-curse-truth""></a>**詛咒真相揭露**：美夜子記憶..."
"canon/04_timeline_canon.md","51","glossary_like","- <a id=""event-horrific-house""></a><a id=""event-terror-playhouse""></a>**恐怖家家酒（2 週）**：黑奏強迫大家「繼續扮朋友返學」，形成恐怖平衡   - 第 10 天：朱音「暴食斷頭台」——拒絕黑奏的毒品盛宴，..."
"canon/04_timeline_canon.md","53","glossary_like","- <a id=""event-alpha-days""></a>**Alpha 線的幾日**：夕在重建的 Alpha 線度過數日，發現內心創傷無法被治癒——證明「過去無法被修正，只能被接納」 - <a id=""event-disillusion""></a>**幻滅與還原**：夕試圖..."
"canon/04_timeline_canon.md","59","glossary_like","- <a id=""event-final-battle""></a>**最終決戰**：晴香匯聚眾人「態度」的力量 - <a id=""event-resonance-hell-3""></a>**[共振地獄](02_glossary.md#term-resonance-hell)第三階..."
"canon/04_timeline_canon.md","69","glossary_like","- **循環起點**：帝國歷 98 年（愛莉成為魔法屍骸） - **循環終點**：時空夾縫（靈魂被囚禁） - **核心**：在沒有晴香的時間線中，秋穗重複「為救女兒而製造悲劇」的循環，最終成為[無臉執行官](02_glossary.md#term-faceless-executo..."
"canon/05_story_outline_canon.md","6","glossary_like","- 本文件只負責其對應 Canon 範圍，不重寫其他文件的完整內容。 - 術語完整定義只放在 [Glossary](02_glossary.md)。 - 世界規則完整定義只放在 [World Rules](01_world_rules_and_costs.md)。 - 事件時間與..."
"canon/05_story_outline_canon.md","10","glossary_like","**核心詭計**：以傳統皇道動漫元素（偶像、羈絆、熱血團戰）為「陷阱」，讓觀眾放鬆警惕後，在最意想不到的時刻撕開糖衣，暴露[溫柔的殘酷](02_glossary.md#term-gentle-cruelty)的真實內核。"
"canon/05_story_outline_canon.md","15","timeline_like","**關鍵前提（功能口徑）**： - [靈樹戰爭](04_timeline_canon.md#event-sacred-tree-war)與帝國基建確立「制度暴力」底板（事實鏈見 Timeline）。 - [彩/黑奏分裂](04_timeline_canon.md#event-ku..."
"canon/05_story_outline_canon.md","22","timeline_like","**1. 覺醒與組隊**（[113 年 3-4 月](04_timeline_canon.md#section-113-march)） - 以[偶像式入隊](04_timeline_canon.md#event-story-begin)建立「英雄敘事外衣」，把制度性暴力暫時包裝為..."
"canon/05_story_outline_canon.md","23","glossary_like","**2. [膠布哲學](02_glossary.md#term-band-aid-philosophy)第一層**：「痛是證據」（個人習慣） - 晴香將膠布貼在校霸傷口上：「痛是證據。留住個傷口，你先會記得今日發生咩事。」 - 諷刺伏筆：她教校霸用膠布「記住痛」，自己卻在用膠布「..."
"canon/05_story_outline_canon.md","24","glossary_like,timeline_like","**3. [情緒連結](02_glossary.md#term-emotion-link)首戰**（[113 年 4 月](04_timeline_canon.md#event-emotion-link-first)） - 完成「能力展示 -> 代價示警」的第一個結構轉折（事件細..."
"canon/05_story_outline_canon.md","26","timeline_like","**5. [總部被襲](04_timeline_canon.md#event-hq-raid)**：虛榮的代價 - 功能上把「面子成本」由人際衝突升級為實際戰損，強化第二幕裂解的可信前置。 - 把操的角色弧由「防禦性表演」推向「可承認羞恥」的起點。"
"canon/05_story_outline_canon.md","35","timeline_like","**1. 朱音墮落與屍骸女王**（[113 年 5 月底-6 月中](04_timeline_canon.md#section-113-may-late)） - 由[小光之死](04_timeline_canon.md#event-ko-hikaru-death)與[三位一體辯論..."
"canon/05_story_outline_canon.md","36","timeline_like","**2. 社會性死亡**（[113 年 6 月底-7 月](04_timeline_canon.md#section-113-june-late)） - 透過[夕的背叛](04_timeline_canon.md#event-yu-betrayal)與[經理人背叛](04_tim..."
"canon/05_story_outline_canon.md","37","timeline_like","**3. [鏡像破碎之夜](04_timeline_canon.md#event-mirror-shatter-night)**（[113 年 7-8 月](04_timeline_canon.md#section-113-july-august)） - [紗夜犧牲](04_ti..."
"canon/05_story_outline_canon.md","38","timeline_like","**4. 晴香與夕和解**（[114 年 3 月](04_timeline_canon.md#event-haruka-yu-integration)） - 以[和解事件](04_timeline_canon.md#event-haruka-yu-integration)完成主角..."
"canon/05_story_outline_canon.md","39","timeline_like","**5. 真相揭露期**（[114 年 4 月](04_timeline_canon.md#section-114-april)） - [守恆定律揭露](04_timeline_canon.md#event-conservation-revealed)把世界規則推到主衝突前台（條..."
"canon/05_story_outline_canon.md","40","timeline_like","**6. 「愛莉的潛意識風暴」——晴香的畢業考試**（[114 年 4 月](04_timeline_canon.md#event-miyako-missing)） - 功能上完成「被動反應 -> 主動承擔」。 - 同時完成主角態度由「消滅」向「理解」轉向。"
"canon/05_story_outline_canon.md","49","timeline_like","**1. [恐怖家家酒](04_timeline_canon.md#event-horrific-house)（2 週）**——心理驚悚篇章 - 本段功能是維持「高壓僵局」並拉長心理折磨時窗，讓偽高潮前的情緒張力可被堆高。 - [公開處刑公告（陷阱）](04_timeline_c..."
"canon/05_story_outline_canon.md","50","timeline_like","**2. [真身揭露：巨大衣服，微小的神](04_timeline_canon.md#event-kurokana-body-reveal)** - 功能上把衝突由「外部征伐」改寫為「內部解放」。"
"canon/05_story_outline_canon.md","51","timeline_like","**3. 朱音與操的「畢業」** - 本段功能是把兩位角色的弧線收束成「可自我命名的離場態度」。 - [鋼鐵獨舞](04_timeline_canon.md#event-steel-solo)作為操線從被控到自控的節點。"
"canon/05_story_outline_canon.md","52","timeline_like","**4. [嘆息之橋戰役](04_timeline_canon.md#event-bridge-of-sighs)**——雙重犧牲 - [朱音回歸](04_timeline_canon.md#event-akane-return)與[雙重犧牲](04_timeline_canon..."
"canon/05_story_outline_canon.md","53","timeline_like","**5. [美夜子的三段式覺醒](04_timeline_canon.md#event-miyako-awakening)** - 本段功能是把美夜子從「控制型隊長」轉為「可被陪伴的人」。 - 同時作為第四幕「接納路線」的情感通道開口。"
"canon/05_story_outline_canon.md","54","timeline_like","**6. [凜的最終戰](04_timeline_canon.md#event-rin-final-battle)**：遲來的介錯 - 功能上把「個人承諾」轉化為「代價執行」。 - 以未完成告別擴大第三幕失語感。"
"canon/05_story_outline_canon.md","55","timeline_like","**7. [膠布哲學第三層揭露](04_timeline_canon.md#event-band-aid-third-reveal)**：世界真相 - 將 [Alpha/Beta](01_world_rules_and_costs.md#rule-alpha-beta) 對立從背..."
"canon/05_story_outline_canon.md","56","glossary_like,timeline_like","**8. [帝國廣場決戰](04_timeline_canon.md#event-imperial-plaza-battle)與偽高潮** - [希望的背叛](04_timeline_canon.md#event-hope-betrayal)把群眾情感從資源翻轉為武器。 - [彩..."
"canon/05_story_outline_canon.md","57","timeline_like","**9. [二十年守望](04_timeline_canon.md#event-twenty-year-vigil)** - 本節點功能是完成夕線方法論反轉，並建立第四幕時間斷層壓力。"
"canon/05_story_outline_canon.md","63","timeline_like","**1. [母愛的琥珀](04_timeline_canon.md#event-amber-of-love)**：打破溫柔的牢籠 - 功能上施加最高情感誘惑壓力，把決戰從外部戰術轉為內在決策。 - 完成「依附 -> 自主」的前段轉折。"
"canon/05_story_outline_canon.md","66","glossary_like,timeline_like","**4. [共振地獄](02_glossary.md#term-resonance-hell)第三階段**：終極選擇題（[114 年 9 月](04_timeline_canon.md#event-resonance-hell-3)） - 本節點是全作價值裁決點：在強制透明與自由..."
"canon/05_story_outline_canon.md","67","timeline_like","**5. [靈魂共鳴](04_timeline_canon.md#event-soul-resonance)**：逝者的態度延續 - 功能上把「態度可傳承」落成可感知證據，完成黑暗治癒命題。"
"canon/05_story_outline_canon.md","68","timeline_like","**6. [彩的覺醒與犧牲](04_timeline_canon.md#event-aya-awakening)** - 功能上執行代價回收，並收束黑奏「保護者邏輯」。"
"canon/05_story_outline_canon.md","69","timeline_like","**7. [最終決戰](04_timeline_canon.md#event-final-battle)與[強制索回](04_timeline_canon.md#event-forced-ascension)** - 功能上把「吸收而非排放」定為結局方法論（機制見 [World ..."
"canon/05_story_outline_canon.md","70","timeline_like","**8. [悲劇但有意義的結局](04_timeline_canon.md#event-bittersweet-ending)** - 功能上完成「責任閉環 + 關係殘留」雙收束，將情緒終點固定為「帶傷的連結」。"
"canon/05_story_outline_canon.md","75","glossary_like","> 何時讓 [Alpha 線](02_glossary.md#term-alpha-line)殘影滲入 [Beta 線](02_glossary.md#term-beta-line)故事？"
"canon/05_story_outline_canon.md","92","timeline_like","| 階段 | 時間 | 手段 | 目標 | |------|------|------|------| | 1. 放養 | 102-112 年 | [潘朵拉協議](04_timeline_canon.md#event-pandora-protocol)：等待晴香成熟 | 培養「中..."
"canon/05_story_outline_canon.md","98","glossary_like","### <a id=""section-thread-bandaid""></a>[膠布哲學](02_glossary.md#term-band-aid-philosophy)四層揭露"
"canon/05_story_outline_canon.md","102","glossary_like","### <a id=""section-thread-resonance""></a>[共振地獄](02_glossary.md#term-resonance-hell)三階段"
"canon/05_story_outline_canon.md","105","glossary_like","| 階段 | 時期 | 公眾態度 | |------|------|---------| | 維多利亞天使期 | Act I 前期 | 魔法少女 = 英雄，充滿敬意 | | 裂痕初現 | Act I 後期 | 戰鬥破壞引發質疑 | | 魔女狩獵期 | Act II | 「魔法少女..."
"canon/05_story_outline_canon.md","110","glossary_like","> 這三個時刻是故事「[黑暗治癒](02_glossary.md#term-dark-healing)」主題的核心展現。"
"canon/05_story_outline_canon.md","111","timeline_like","| # | 時刻 | 位置 | 治癒類型 | 核心台詞 | |---|------|------|---------|---------| | 1 | **[美夜子的大哭](04_timeline_canon.md#event-miyako-awakening)** | Act ..."
"canon/06_visual_bible.md","6","glossary_like","- 本文件只負責其對應 Canon 範圍，不重寫其他文件的完整內容。 - 術語完整定義只放在 [Glossary](02_glossary.md)。 - 世界規則完整定義只放在 [World Rules](01_world_rules_and_costs.md)。 - 事件時間與..."
